"id","source","category_code","category_path","cpi_category","match_method","created_at"
18431,wolt,"САМСА 🥙",САМСА 🥙,Сушки,qwen,2026-07-08 12:42:10.894
18432,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Грибы свежие,qwen,2026-07-08 12:42:10.894
18433,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сахар-песок,qwen,2026-07-08 12:42:10.894
18434,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Фасоль,qwen,2026-07-08 12:42:10.894
18435,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Перец черный, красный молотый",qwen,2026-07-08 12:42:10.894
18436,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Пиво,qwen,2026-07-08 12:42:10.894
18437,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Орехи (фундук, миндаль, кешью, грецкий орех)",qwen,2026-07-08 12:42:10.894
18438,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Пряники,qwen,2026-07-08 12:42:10.894
18439,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Тесто,qwen,2026-07-08 12:42:10.894
18440,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Огурцы,qwen,2026-07-08 12:42:10.894
18441,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Зеленый горошек консервированный,qwen,2026-07-08 12:42:10.894
18442,wolt,"САМСА 🥙",САМСА 🥙,Пряники,qwen,2026-07-08 12:42:10.894
18443,wolt,"    Рыба, морепродукты, икра /         Слабосолёная рыба","Рыба, морепродукты, икра /         Слабосолёная рыба",Рыба,qwen,2026-07-08 12:42:10.894
18444,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Лимоны,qwen,2026-07-08 12:42:10.894
18445,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Кабачки,qwen,2026-07-08 12:42:10.894
18446,wolt,"    Рыба, морепродукты, икра /         Копчёная рыба","Рыба, морепродукты, икра /         Копчёная рыба",Рыба,qwen,2026-07-08 12:42:10.894
18447,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Каши для детского питания,qwen,2026-07-08 12:42:10.894
18448,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Изюм,qwen,2026-07-08 12:42:10.894
18449,wolt,САХАРОЗАМЕНИТЕЛИ.,САХАРОЗАМЕНИТЕЛИ.,Сахар-рафинад,qwen,2026-07-08 12:42:10.894
18450,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Соль, кроме экстра",qwen,2026-07-08 12:42:10.894
18451,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Крупа манная,qwen,2026-07-08 12:42:10.894
18452,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сухие завтраки с орехами или сухофруктами,qwen,2026-07-08 12:42:10.894
18453,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Свинина,qwen,2026-07-08 12:42:10.894
18454,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Чеснок,qwen,2026-07-08 12:42:10.894
18455,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Перец сладкий,qwen,2026-07-08 12:42:10.894
18456,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Бананы,qwen,2026-07-08 12:42:10.894
18457,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Водка,qwen,2026-07-08 12:42:10.894
18458,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сухофрукты для компота,qwen,2026-07-08 12:42:10.894
18459,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Арахис (орех земляной),qwen,2026-07-08 12:42:10.894
18460,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Паста шоколадная,qwen,2026-07-08 12:42:10.894
18461,wolt,"    Рыба, морепродукты, икра /         Пресервы","Рыба, морепродукты, икра /         Пресервы",Шпроты в масле,qwen,2026-07-08 12:42:10.894
18462,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Икра красная, черная",qwen,2026-07-08 12:42:10.894
18463,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Виноград,qwen,2026-07-08 12:42:10.894
18464,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сыры плавленые,qwen,2026-07-08 12:42:10.894
18465,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Пельмени, манты, хинкали",qwen,2026-07-08 12:42:10.894
18466,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Грибы соленые и маринованные,qwen,2026-07-08 12:42:10.894
18467,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Брокколи,qwen,2026-07-08 12:42:10.894
18468,wolt,"РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты",РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты,"Икра красная, черная",qwen,2026-07-08 12:42:10.894
18469,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Энергетические напитки,qwen,2026-07-08 12:42:10.894
18470,wolt,"САМСА 🥙",САМСА 🥙,"Рулеты, кексы",qwen,2026-07-08 12:42:10.894
18471,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Вареники,qwen,2026-07-08 12:42:10.894
18472,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Печенье сахарное,qwen,2026-07-08 12:42:10.894
18473,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Фруктовое и овощное пюре,qwen,2026-07-08 12:42:10.894
18474,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Креветки замороженные очищенные,qwen,2026-07-08 12:42:10.894
18475,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Горох,qwen,2026-07-08 12:42:10.894
18476,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Печень говяжья,qwen,2026-07-08 12:42:10.894
18477,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Курт,qwen,2026-07-08 12:42:10.894
18478,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Финики сушеные,qwen,2026-07-08 12:42:10.894
18479,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Крупа пшеничная,qwen,2026-07-08 12:42:10.894
18480,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сельдь соленая,qwen,2026-07-08 12:42:10.894
18481,wolt,"РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты",РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты,Креветки замороженные очищенные,qwen,2026-07-08 12:42:10.894
18482,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Шампанское, игристые вина",qwen,2026-07-08 12:42:10.894
18483,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Молочный напиток (снежок, снежинка)",qwen,2026-07-08 12:42:10.894
18484,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сушки,qwen,2026-07-08 12:42:10.894
18485,wolt,"РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты",РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты,Сельдь соленая,qwen,2026-07-08 12:42:10.894
18486,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Курага,qwen,2026-07-08 12:42:10.894
18487,wolt,САХАРОЗАМЕНИТЕЛИ.,САХАРОЗАМЕНИТЕЛИ.,Сахар-песок,qwen,2026-07-08 12:42:10.894
18488,wolt,"РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты",РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты,Скумбрия,qwen,2026-07-08 12:42:10.894
18489,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Капуста белокочанная,qwen,2026-07-08 12:42:10.894
18490,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сливки,qwen,2026-07-08 12:42:10.894
18491,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Напитки газированные,qwen,2026-07-08 12:42:10.894
18492,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Какао-напиток быстрорастворимый,qwen,2026-07-08 12:42:10.894
18493,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сахар-рафинад,qwen,2026-07-08 12:42:10.894
18494,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Яблоки,qwen,2026-07-08 12:42:10.894
18495,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Молоко сгущенное с сахаром,qwen,2026-07-08 12:42:10.894
18496,wolt,"САМСА 🥙",САМСА 🥙,Хлеб,qwen,2026-07-08 12:42:10.894
18497,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Апельсины,qwen,2026-07-08 12:42:10.894
18498,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Казы, шужык",qwen,2026-07-08 12:42:10.894
18499,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Тушенка из конины,qwen,2026-07-08 12:42:10.894
18500,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Творог,qwen,2026-07-08 12:42:10.894
18501,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Фрукты, ягоды консервированные",qwen,2026-07-08 12:42:10.894
18502,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Варенье, джем",qwen,2026-07-08 12:42:10.894
18503,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Картофельные чипсы,qwen,2026-07-08 12:42:10.894
18504,wolt,"РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты",РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты,Рыба,qwen,2026-07-08 12:42:10.894
18505,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Масло сливочное,qwen,2026-07-08 12:42:10.894
18506,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Рожки,qwen,2026-07-08 12:42:10.894
18507,wolt,"РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты",РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты,Шпроты в масле,qwen,2026-07-08 12:42:10.894
18508,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сода пищевая,qwen,2026-07-08 12:42:10.894
18509,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Вода минеральная,qwen,2026-07-08 12:42:10.894
18510,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Напитки негазированные,qwen,2026-07-08 12:42:10.894
18511,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Прочие специи, кулинарные травы, семена",qwen,2026-07-08 12:42:10.894
18512,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Чай зеленый,qwen,2026-07-08 12:42:10.894
18513,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Кумыс,qwen,2026-07-08 12:42:10.894
18514,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Зефир,qwen,2026-07-08 12:42:10.894
18515,wolt,"    Рыба, морепродукты, икра /         Замороженная рыба, морепродукты","Рыба, морепродукты, икра /         Замороженная рыба, морепродукты",Креветки замороженные очищенные,qwen,2026-07-08 12:42:10.894
18516,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Помидоры,qwen,2026-07-08 12:42:10.894
18517,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Баклажаны,qwen,2026-07-08 12:42:10.894
18518,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Кубики бульонные мясные, овощные, грибные",qwen,2026-07-08 12:42:10.894
18519,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Уксус, уксусная эссенция",qwen,2026-07-08 12:42:10.894
18520,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Жевательная резинка,qwen,2026-07-08 12:42:10.894
18521,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Кефир,qwen,2026-07-08 12:42:10.894
18522,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Рулеты, кексы",qwen,2026-07-08 12:42:10.894
18523,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Торты,qwen,2026-07-08 12:42:10.894
18524,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Лук репчатый,qwen,2026-07-08 12:42:10.894
18525,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Скумбрия,qwen,2026-07-08 12:42:10.894
18526,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Соевый соус,qwen,2026-07-08 12:42:10.894
18527,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Баранина,qwen,2026-07-08 12:42:10.894
18528,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Вермишель,qwen,2026-07-08 12:42:10.894
18529,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Вода питьевая,qwen,2026-07-08 12:42:10.894
18530,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Киви,qwen,2026-07-08 12:42:10.894
18531,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сметана,qwen,2026-07-08 12:42:10.894
18532,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Томатная паста,qwen,2026-07-08 12:42:10.894
18533,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Картофель,qwen,2026-07-08 12:42:10.894
18534,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Коньяк,qwen,2026-07-08 12:42:10.894
18535,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Мармелад,qwen,2026-07-08 12:42:10.894
18536,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Ягоды замороженные,qwen,2026-07-08 12:42:10.894
18537,wolt,"Рыба и морепродукты / Морепродукты",Рыба и морепродукты / Морепродукты,"Икра красная, черная",qwen,2026-07-08 12:42:10.894
18538,wolt,"    Рыба, морепродукты, икра /         Замороженная рыба, морепродукты","Рыба, морепродукты, икра /         Замороженная рыба, морепродукты",Рыба,qwen,2026-07-08 12:42:10.894
18539,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Мед,qwen,2026-07-08 12:42:10.894
18540,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Конфеты,qwen,2026-07-08 12:42:10.894
18541,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Чай черный,qwen,2026-07-08 12:42:10.894
18544,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Кофе,qwen,2026-07-08 12:42:10.894
18545,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Халва,qwen,2026-07-08 12:42:10.894
18546,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сыр,qwen,2026-07-08 12:42:10.894
18547,wolt,"Рыба и морепродукты / Морепродукты",Рыба и морепродукты / Морепродукты,Скумбрия,qwen,2026-07-08 12:42:10.894
18548,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Тунец консервированный,qwen,2026-07-08 12:42:10.894
18549,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Говядина,qwen,2026-07-08 12:42:10.894
18550,wolt,"    Рыба, морепродукты, икра /         Икра, муссы из морепродуктов","Рыба, морепродукты, икра /         Икра, муссы из морепродуктов","Икра красная, черная",qwen,2026-07-08 12:42:10.894
18551,wolt,"Рыба и морепродукты / Соленая и копченая рыба",Рыба и морепродукты / Соленая и копченая рыба,Сельдь соленая,qwen,2026-07-08 12:42:10.894
18552,wolt,"РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты",РЫБА И МОРЕПРОДУКТЫ🐠 / Морепродукты,Тунец консервированный,qwen,2026-07-08 12:42:10.894
18553,wolt,"Рыба и морепродукты / Соленая и копченая рыба",Рыба и морепродукты / Соленая и копченая рыба,Скумбрия,qwen,2026-07-08 12:42:10.894
18554,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Карамель,qwen,2026-07-08 12:42:10.894
18555,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Молоко,qwen,2026-07-08 12:42:10.894
18556,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Мандарины,qwen,2026-07-08 12:42:10.894
18557,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Груши,qwen,2026-07-08 12:42:10.894
18558,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Тушенка из говядины,qwen,2026-07-08 12:42:10.894
18559,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Колбаса,qwen,2026-07-08 12:42:10.894
18560,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сухие молочные смеси для детей,qwen,2026-07-08 12:42:10.894
18561,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Огурцы и помидоры соленые, маринованные",qwen,2026-07-08 12:42:10.894
18562,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Крупа гречневая,qwen,2026-07-08 12:42:10.894
18563,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Морковь,qwen,2026-07-08 12:42:10.894
18564,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Творожная масса,qwen,2026-07-08 12:42:10.894
18565,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Зелень,qwen,2026-07-08 12:42:10.894
18566,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Конина,qwen,2026-07-08 12:42:10.894
18567,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Мука пшеничная высшего сорта,qwen,2026-07-08 12:42:10.894
18568,wolt,"    Рыба, морепродукты, икра /         Слабосолёная рыба","Рыба, морепродукты, икра /         Слабосолёная рыба",Сельдь соленая,qwen,2026-07-08 12:42:10.894
18569,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Мясной фарш,qwen,2026-07-08 12:42:10.894
18570,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Крупа овсяная,qwen,2026-07-08 12:42:10.894
18571,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Лапша,qwen,2026-07-08 12:42:10.894
18572,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Чечевица,qwen,2026-07-08 12:42:10.894
18573,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Пшено,qwen,2026-07-08 12:42:10.894
18574,wolt,"Рыба и морепродукты / Морепродукты",Рыба и морепродукты / Морепродукты,Тунец консервированный,qwen,2026-07-08 12:42:10.894
18575,wolt,"Рыба и морепродукты / Соленая и копченая рыба",Рыба и морепродукты / Соленая и копченая рыба,Рыба,qwen,2026-07-08 12:42:10.894
18576,wolt,"САМСА 🥙",САМСА 🥙,Торты,qwen,2026-07-08 12:42:10.894
18577,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Оливки, маслины консервированные",qwen,2026-07-08 12:42:10.894
18578,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Цветная капуста,qwen,2026-07-08 12:42:10.894
18579,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Яйца,qwen,2026-07-08 12:42:10.894
18580,wolt,"    Рыба, морепродукты, икра /         Копчёная рыба","Рыба, морепродукты, икра /         Копчёная рыба",Скумбрия,qwen,2026-07-08 12:42:10.894
18581,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Сухарики,qwen,2026-07-08 12:42:10.894
18582,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Сосиски, сардельки",qwen,2026-07-08 12:42:10.894
18583,wolt,Продукты из Германии non organic,Продукты из Германии non organic,"Соки фруктовые, овощные",qwen,2026-07-08 12:42:10.894
18584,wolt,"САМСА 🥙",САМСА 🥙,Сухарики,qwen,2026-07-08 12:42:10.894
18585,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Томатный кетчуп,qwen,2026-07-08 12:42:10.894
18586,wolt,"Рыба и морепродукты / Морепродукты",Рыба и морепродукты / Морепродукты,Креветки замороженные очищенные,qwen,2026-07-08 12:42:10.894
18587,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Масло оливковое,qwen,2026-07-08 12:42:10.894
18588,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Шпроты в масле,qwen,2026-07-08 12:42:10.894
18589,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Крупа перловая,qwen,2026-07-08 12:42:10.894
18590,wolt,"Рыба и морепродукты / Морепродукты",Рыба и морепродукты / Морепродукты,Сельдь соленая,qwen,2026-07-08 12:42:10.894
18591,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Овощи замороженные,qwen,2026-07-08 12:42:10.894
18592,wolt,Продукты из Германии non organic,Продукты из Германии non organic,Вафли,qwen,2026-07-08 12:42:10.894
18593,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Печень говяжья,qwen,2026-07-08 12:42:34.735
18594,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Пшено,qwen,2026-07-08 12:42:34.735
18595,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Сахар-песок,qwen,2026-07-08 12:42:34.735
18596,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Соевый соус,qwen,2026-07-08 12:42:34.735
18597,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Пиво,qwen,2026-07-08 12:42:34.735
18598,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Тесто,qwen,2026-07-08 12:42:34.735
18599,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Оливки, маслины консервированные",qwen,2026-07-08 12:42:34.735
18600,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Сметана,qwen,2026-07-08 12:42:34.735
18601,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Мясной фарш,qwen,2026-07-08 12:42:34.735
18602,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Капуста белокочанная,qwen,2026-07-08 12:42:34.735
18603,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Мармелад,qwen,2026-07-08 12:42:34.735
18604,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Крупа перловая,qwen,2026-07-08 12:42:34.735
18605,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Томатный кетчуп,qwen,2026-07-08 12:42:34.735
18606,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Пряники,qwen,2026-07-08 12:42:34.735
18607,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Кабачки,qwen,2026-07-08 12:42:34.735
18608,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Огурцы,qwen,2026-07-08 12:42:34.735
18609,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Овощи замороженные,qwen,2026-07-08 12:42:34.735
18610,wolt,"БУЛОЧКИ 🥯",БУЛОЧКИ 🥯,Пряники,qwen,2026-07-08 12:42:34.735
18611,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Сухарики,qwen,2026-07-08 12:42:34.735
18612,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Лаваш,qwen,2026-07-08 12:42:34.735
18613,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Свинина,qwen,2026-07-08 12:42:34.735
18614,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Чеснок,qwen,2026-07-08 12:42:34.735
18615,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Масло оливковое,qwen,2026-07-08 12:42:34.735
18616,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Бананы,qwen,2026-07-08 12:42:34.735
18617,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Каши для детского питания,qwen,2026-07-08 12:42:34.735
18618,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Водка,qwen,2026-07-08 12:42:34.735
18619,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Фрукты, ягоды консервированные",qwen,2026-07-08 12:42:34.735
18620,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Сыр,qwen,2026-07-08 12:42:34.735
18621,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Шоколад,qwen,2026-07-08 12:42:34.735
18622,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Дрожжи,qwen,2026-07-08 12:42:34.735
18623,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Икра красная, черная",qwen,2026-07-08 12:42:34.735
18624,wolt,"БУЛОЧКИ 🥯",БУЛОЧКИ 🥯,Вафли,qwen,2026-07-08 12:42:34.735
18625,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Соль, кроме экстра",qwen,2026-07-08 12:42:34.735
18626,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Крупа манная,qwen,2026-07-08 12:42:34.735
18627,wolt,"БУЛОЧКИ 🥯",БУЛОЧКИ 🥯,Лаваш,qwen,2026-07-08 12:42:34.735
18628,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Молоко,qwen,2026-07-08 12:42:34.735
18629,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Свекла,qwen,2026-07-08 12:42:34.735
18630,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Креветки замороженные очищенные,qwen,2026-07-08 12:42:34.735
18631,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Арахис (орех земляной),qwen,2026-07-08 12:42:34.735
18632,wolt,"    Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза","Бакалея /         Ашлянфу, спаржа, листы Нори, фунчоза",Виноград,qwen,2026-07-08 12:42:34.735
